dis,dis_name,dis_group,dis_group_name,dis_system,dis_system_name,dis_name_eng,SexDisease,chronic
C40,四肢骨和关节软骨恶性肿瘤,C40-C41,骨和关节软骨恶性肿瘤,C00-D48,肿瘤,Malignant neoplasm of bone and articular cartilage of limbs,0,1
C41,骨和关节软骨其他和未特指部位的恶性肿瘤,C40-C41,骨和关节软骨恶性肿瘤,C00-D48,肿瘤,Malignant neoplasm of bone and articular cartilage of other and unspecified sites,0,1
C43,皮肤恶性黑色素瘤,C43-C44,皮肤黑色素瘤和其他恶性肿瘤,C00-D48,肿瘤,Malignant melanoma of skin,0,1
C44,皮肤其他恶性肿瘤,C43-C44,皮肤黑色素瘤和其他恶性肿瘤,C00-D48,肿瘤,Other malignant neoplasms of skin,0,0
C45,间皮瘤,C45-C49,间皮组织和软组织恶性肿瘤,C00-D48,肿瘤,Mesothelioma,0,1
C46,卡波西肉瘤,C45-C49,间皮组织和软组织恶性肿瘤,C00-D48,肿瘤,Kaposi's sarcoma,0,1
C47,周围神经和自主神经系统恶性肿瘤,C45-C49,间皮组织和软组织恶性肿瘤,C00-D48,肿瘤,Malignant neoplasm of peripheral nerves and autonomic nervous system,0,1
C48,腹膜后腔和腹膜恶性肿瘤,C45-C49,间皮组织和软组织恶性肿瘤,C00-D48,肿瘤,Malignant neoplasm of retroperitoneum and peritoneum,0,1
C49,其他结缔组织和软组织恶性肿瘤,C45-C49,间皮组织和软组织恶性肿瘤,C00-D48,肿瘤,Malignant neoplasm of other connective and soft tissue,0,1
C50,乳房恶性肿瘤,C50,乳房恶性肿瘤,C00-D48,肿瘤,Malignant neoplasm of breast,2,1
C51,外阴恶性肿瘤,C51-C58,女性生殖器官恶性肿瘤,C00-D48,肿瘤,Malignant neoplasm of vulva,2,1
C52,阴道恶性肿瘤,C51-C58,女性生殖器官恶性肿瘤,C00-D48,肿瘤,Malignant neoplasm of vagina,2,1
C53,宫颈恶性肿瘤,C51-C58,女性生殖器官恶性肿瘤,C00-D48,肿瘤,Malignant neoplasm of cervix uteri,2,1
C54,子宫体恶性肿瘤,C51-C58,女性生殖器官恶性肿瘤,C00-D48,肿瘤,Malignant neoplasm of corpus uteri,2,1
C55,子宫部位未特指的恶性肿瘤,C51-C58,女性生殖器官恶性肿瘤,C00-D48,肿瘤,"Malignant neoplasm of uterus, part unspecified",2,1
C56,卵巢恶性肿瘤,C51-C58,女性生殖器官恶性肿瘤,C00-D48,肿瘤,Malignant neoplasm of ovary,2,1
C57,女性生殖器官其他和未特指的恶性肿瘤,C51-C58,女性生殖器官恶性肿瘤,C00-D48,肿瘤,Malignant neoplasm of other and unspecified female genital organs,2,1
C58,胎盘恶性肿瘤,C51-C58,女性生殖器官恶性肿瘤,C00-D48,肿瘤,Malignant neoplasm of placenta,2,1
C60,阴茎恶性肿瘤,C60-C63,男性生殖器官恶性肿瘤,C00-D48,肿瘤,Malignant neoplasm of penis,1,1
C61,前列腺恶性肿瘤,C60-C63,男性生殖器官恶性肿瘤,C00-D48,肿瘤,Malignant neoplasm of prostate,1,1
C62,睾丸恶性肿瘤,C60-C63,男性生殖器官恶性肿瘤,C00-D48,肿瘤,Malignant neoplasm of testis,1,1
C63,男性生殖器官其他和未特指的恶性肿瘤,C60-C63,男性生殖器官恶性肿瘤,C00-D48,肿瘤,Malignant neoplasm of other and unspecified male genital organs,1,1
C64,肾(除外肾盂)恶性肿瘤,C64-C68,泌尿道恶性肿瘤,C00-D48,肿瘤,"Malignant neoplasm of kidney, except renal pelvis",0,1
C65,肾盂恶性肿瘤,C64-C68,泌尿道恶性肿瘤,C00-D48,肿瘤,Malignant neoplasm of renal pelvis,0,1
C66,输尿管恶性肿瘤,C64-C68,泌尿道恶性肿瘤,C00-D48,肿瘤,Malignant neoplasm of ureter,0,1
C67,膀胱恶性肿瘤,C64-C68,泌尿道恶性肿瘤,C00-D48,肿瘤,Malignant neoplasm of bladder,0,1
C68,泌尿器官其他和未特指的恶性肿瘤,C64-C68,泌尿道恶性肿瘤,C00-D48,肿瘤,Malignant neoplasm of other and unspecified urinary organs,0,1
C69,眼和附器恶性肿瘤,C69-C72,眼、脑和中枢神经系统其他部位的恶性肿瘤,C00-D48,肿瘤,Malignant neoplasm of eye and adnexa,0,1
C70,脑脊膜恶性肿瘤,C69-C72,眼、脑和中枢神经系统其他部位的恶性肿瘤,C00-D48,肿瘤,Malignant neoplasm of meninges,0,1
C71,脑恶性肿瘤,C69-C72,眼、脑和中枢神经系统其他部位的恶性肿瘤,C00-D48,肿瘤,Malignant neoplasm of brain,0,1
C72,脊髓、脑神经和中枢神经系统其他部位的恶性肿瘤,C69-C72,眼、脑和中枢神经系统其他部位的恶性肿瘤,C00-D48,肿瘤,"Malignant neoplasm of spinal cord, cranial nerves and other parts of central nervous system",0,1
C73,甲状腺恶性肿瘤,C73-C75,甲状腺和其他内分泌腺恶性肿瘤,C00-D48,肿瘤,Malignant neoplasm of thyroid gland,0,1
C74,肾上腺恶性肫瘤,C73-C75,甲状腺和其他内分泌腺恶性肿瘤,C00-D48,肿瘤,Malignant neoplasm of adrenal gland,0,1
C75,其他内分泌腺和有关结构的恶性肿瘤,C73-C75,甲状腺和其他内分泌腺恶性肿瘤,C00-D48,肿瘤,Malignant neoplasm of other endocrine glands and related structures,0,1
C76,其他和不明确部位的恶性肿瘤,C76-C80,不明确、继发和未特指部位的恶性肿瘤,C00-D48,肿瘤,Malignant neoplasm of other and ill-defined sites,0,1
C77,淋巴结继发性和未特指的恶性肿瘤,C76-C80,不明确、继发和未特指部位的恶性肿瘤,C00-D48,肿瘤,Secondary and unspecified malignant neoplasm of lymph nodes,0,1
C78,呼吸和消化器官的继发性恶性肿瘤,C76-C80,不明确、继发和未特指部位的恶性肿瘤,C00-D48,肿瘤,Secondary malignant neoplasm of respiratory and digestive organs,0,1
C79,其他和不明确部位的继发性恶性肿瘤,C76-C80,不明确、继发和未特指部位的恶性肿瘤,C00-D48,肿瘤,Secondary malignant neoplasm of other sites,0,1
C80,部位未特指的恶性肿瘤,C76-C80,不明确、继发和未特指部位的恶性肿瘤,C00-D48,肿瘤,Malignant neoplasm without specification of site,0,1
C81,霍奇金[何杰金]淋巴瘤,C81-C96,淋巴、造血和有关组织的恶性肿瘤,C00-D48,肿瘤,Hodgkin's disease,0,1
C82,滤泡性淋巴瘤,C81-C96,淋巴、造血和有关组织的恶性肿瘤,C00-D48,肿瘤,Follicular [nodular] non-Hodgkin's lymphoma,0,1
C83,非滤泡性淋巴瘤,C81-C96,淋巴、造血和有关组织的恶性肿瘤,C00-D48,肿瘤,Diffuse non-Hodgkin's lymphoma,0,1
C84,成熟T/NK细胞淋巴瘤,C81-C96,淋巴、造血和有关组织的恶性肿瘤,C00-D48,肿瘤,Peripheral and cutaneous T-cell lymphomas,0,1
C85,非霍奇金淋巴瘤的其他和未特指类型,C81-C96,淋巴、造血和有关组织的恶性肿瘤,C00-D48,肿瘤,Other and unspecified types of non-Hodgkin's lymphoma,0,1
C88,其他B细胞淋巴瘤[恶性免疫增生性疾病],C81-C96,淋巴、造血和有关组织的恶性肿瘤,C00-D48,肿瘤,Malignant immunoproliferative diseases,0,1
C90,多发性骨髓瘤和恶性浆细胞肿瘤,C81-C96,淋巴、造血和有关组织的恶性肿瘤,C00-D48,肿瘤,Multiple myeloma and malignant plasma cell neoplasms,0,1
C91,淋巴样白血病,C81-C96,淋巴、造血和有关组织的恶性肿瘤,C00-D48,肿瘤,Lymphoid leukaemia,0,1
C92,髓样白血病,C81-C96,淋巴、造血和有关组织的恶性肿瘤,C00-D48,肿瘤,Myeloid leukaemia,0,1
C93,单核细胞白血病,C81-C96,淋巴、造血和有关组织的恶性肿瘤,C00-D48,肿瘤,Monocytic leukaemia,0,1
C94,特指细胞类型的其他白血病,C81-C96,淋巴、造血和有关组织的恶性肿瘤,C00-D48,肿瘤,Other leukaemias of specified cell type,0,2
C95,未特指细胞类型的白血病,C81-C96,淋巴、造血和有关组织的恶性肿瘤,C00-D48,肿瘤,Leukaemia of unspecified cell type,0,1
C96,淋巴、造血和有关组织其他和未特指的恶性肿瘤,C81-C96,淋巴、造血和有关组织的恶性肿瘤,C00-D48,肿瘤,"Other and unspecified malignant neoplasms of lymphoid, haematopoietic and related tissue",0,1
C97,独立(原发)多个部位的恶性肿瘤,C97,独立（原发）多个部位的恶性肿瘤,C00-D48,肿瘤,Malignant neoplasms of independent (primary) multiple sites,0,1
D00,口腔、食管和胃原位癌,D00-D09,原位肿瘤,C00-D48,肿瘤,"Carcinoma in situ of oral cavity, oesophagus and stomach",0,1
D01,消化器官其他和未特指的原位癌,D00-D09,原位肿瘤,C00-D48,肿瘤,Carcinoma in situ of other and unspecified digestive organs,0,1
D02,中耳和呼吸系统原位癌,D00-D09,原位肿瘤,C00-D48,肿瘤,Carcinoma in situ of middle ear and respiratory system,0,1
D03,原位黑色素瘤,D00-D09,原位肿瘤,C00-D48,肿瘤,Melanoma in situ,0,1
D04,皮肤原位癌,D00-D09,原位肿瘤,C00-D48,肿瘤,Carcinoma in situ of skin,0,0
D05,乳房原位癌,D00-D09,原位肿瘤,C00-D48,肿瘤,Carcinoma in situ of breast,2,1
D06,宫颈原位癌,D00-D09,原位肿瘤,C00-D48,肿瘤,Carcinoma in situ of cervix uteri,2,0
D07,生殖器官其他和未特指的原位癌,D00-D09,原位肿瘤,C00-D48,肿瘤,Carcinoma in situ of other and unspecified genital organs,0,1
D09,其他和未特指部位的原位癌,D00-D09,原位肿瘤,C00-D48,肿瘤,Carcinoma in situ of other and unspecified sites,0,1
D10,口和咽良性肿瘤,D10-D36,良性肿瘤,C00-D48,肿瘤,Benign neoplasm of mouth and pharynx,0,0
D11,大涎腺良性肿瘤,D10-D36,良性肿瘤,C00-D48,肿瘤,Benign neoplasm of major salivary glands,0,0
D12,结肠、直肠、肛门和肛管良性肿瘤,D10-D36,良性肿瘤,C00-D48,肿瘤,"Benign neoplasm of colon, rectum, anus and anal canal",0,0
D13,消化系统其他和不明确部位的良性肿瘤,D10-D36,良性肿瘤,C00-D48,肿瘤,Benign neoplasm of other and ill-defined parts of digestive system,0,0
D14,中耳和呼吸系统良性肿瘤,D10-D36,良性肿瘤,C00-D48,肿瘤,Benign neoplasm of middle ear and respiratory system,0,0
D15,胸腔内器官其他和未特指的良性肿瘤,D10-D36,良性肿瘤,C00-D48,肿瘤,Benign neoplasm of other and unspecified intrathoracic organs,0,0
D16,骨和关节软骨良性肿瘤,D10-D36,良性肿瘤,C00-D48,肿瘤,Benign neoplasm of bone and articular cartilage,0,0
D17,良性脂肪瘤样肿瘤,D10-D36,良性肿瘤,C00-D48,肿瘤,Benign lipomatous neoplasm,0,0
D18,"血管瘤和淋巴管瘤,任何部位",D10-D36,良性肿瘤,C00-D48,肿瘤,"Haemangioma and lymphangioma, any site",0,0
D19,间皮组织良性肿瘤,D10-D36,良性肿瘤,C00-D48,肿瘤,Benign neoplasm of mesothelial tissue,0,0
D20,腹膜后腔和腹膜软组织良性肿瘤,D10-D36,良性肿瘤,C00-D48,肿瘤,Benign neoplasm of soft tissue of retroperitoneum and peritoneum,0,0
D21,结缔组织和其他软组织的其他良性肿瘤,D10-D36,良性肿瘤,C00-D48,肿瘤,Other benign neoplasms of connective and other soft tissue,0,0
D22,黑素细胞痣,D10-D36,良性肿瘤,C00-D48,肿瘤,Melanocytic naevi,0,0
D23,皮肤其他良性肿瘤,D10-D36,良性肿瘤,C00-D48,肿瘤,Other benign neoplasms of skin,0,0
D24,乳房良性肿瘤,D10-D36,良性肿瘤,C00-D48,肿瘤,Benign neoplasm of breast,2,0
D25,子宫平滑肌瘤,D10-D36,良性肿瘤,C00-D48,肿瘤,Leiomyoma of uterus,2,0
D26,子宫其他良性肿瘤,D10-D36,良性肿瘤,C00-D48,肿瘤,Other benign neoplasms of uterus,2,0
D27,卵巢良性肿瘤,D10-D36,良性肿瘤,C00-D48,肿瘤,Benign neoplasm of ovary,2,0
D28,女性生殖器官其他和未特指的良性肿瘤,D10-D36,良性肿瘤,C00-D48,肿瘤,Benign neoplasm of other and unspecified female genital organs,2,0
D29,男性生殖器官良性肿瘤,D10-D36,良性肿瘤,C00-D48,肿瘤,Benign neoplasm of male genital organs,1,0
D30,泌尿器官良性肿瘤,D10-D36,良性肿瘤,C00-D48,肿瘤,Benign neoplasm of urinary organs,0,0
D31,眼和附器良性肿瘤,D10-D36,良性肿瘤,C00-D48,肿瘤,Benign neoplasm of eye and adnexa,0,0
D32,脑脊膜良性肿瘤,D10-D36,良性肿瘤,C00-D48,肿瘤,Benign neoplasm of meninges,0,2
D33,脑和中枢神经系统其他部位的良性肿瘤,D10-D36,良性肿瘤,C00-D48,肿瘤,Benign neoplasm of brain and other parts of central nervous system,0,2
D34,甲状腺良性肿瘤,D10-D36,良性肿瘤,C00-D48,肿瘤,Benign neoplasm of thyroid gland,0,0
D35,内分泌腺其他和未特指的良性肿瘤,D10-D36,良性肿瘤,C00-D48,肿瘤,Benign neoplasm of other and unspecified endocrine glands,0,0
D36,其他和未特指部位的良性肿瘤,D10-D36,良性肿瘤,C00-D48,肿瘤,Benign neoplasm of other and unspecified sites,0,0
D37,口腔和消化器官动态未定或动态未知的肿瘤,D37-D48,动态未定或动态未知的肿瘤,C00-D48,肿瘤,Neoplasm of uncertain or unknown behaviour of oral cavity and digestive organs,0,0
D38,中耳、呼吸和胸腔内器官动态未定或动态未知的肿瘤,D37-D48,动态未定或动态未知的肿瘤,C00-D48,肿瘤,Neoplasm of uncertain or unknown behaviour of middle ear and respiratory and intrathoracic organs,0,0
D39,女性生殖器官动态未定或动态未知的肿瘤,D37-D48,动态未定或动态未知的肿瘤,C00-D48,肿瘤,Neoplasm of uncertain or unknown behaviour of female genital organs,2,0
D40,男性生殖器官动态未定或动态未知的肿瘤,D37-D48,动态未定或动态未知的肿瘤,C00-D48,肿瘤,Neoplasm of uncertain or unknown behaviour of male genital organs,1,0
D41,泌尿器官动态未定或动态未知的肿瘤,D37-D48,动态未定或动态未知的肿瘤,C00-D48,肿瘤,Neoplasm of uncertain or unknown behaviour of urinary organs,0,0
D42,脑脊膜动态未定或动态未知的肿瘤,D37-D48,动态未定或动态未知的肿瘤,C00-D48,肿瘤,Neoplasm of uncertain or unknown behaviour of meninges,0,0
D43,脑和中枢神经系统动态未定或动态未知的肿瘤,D37-D48,动态未定或动态未知的肿瘤,C00-D48,肿瘤,Neoplasm of uncertain or unknown behaviour of brain and central nervous system,0,1
D44,内分泌腺动态未定或动态未知的肿瘤,D37-D48,动态未定或动态未知的肿瘤,C00-D48,肿瘤,Neoplasm of uncertain or unknown behaviour of endocrine glands,0,0
D45,真性红细胞增多症,D37-D48,动态未定或动态未知的肿瘤,C00-D48,肿瘤,Polycythaemia vera,0,1
D46,骨髓增生异常综合征,D37-D48,动态未定或动态未知的肿瘤,C00-D48,肿瘤,Myelodysplastic syndromes,0,0
D47,淋巴、造血和有关组织动态未定或动态未知的其他肿瘤,D37-D48,动态未定或动态未知的肿瘤,C00-D48,肿瘤,"Other neoplasms of uncertain or unknown behaviour of lymphoid, haematopoietic and related tissue",0,2
D48,其他和未特指部位的动态未定或动态未知的肿瘤,D37-D48,动态未定或动态未知的肿瘤,C00-D48,肿瘤,Neoplasm of uncertain or unknown behaviour of other and unspecified sites,0,0
D50,缺铁性贫血,D50-D53,营养性贫血,D50-D89,血液及造血器官疾病,Iron deficiency anaemia,0,2
D51,维生素B12缺乏性贫血,D50-D53,营养性贫血,D50-D89,血液及造血器官疾病,Vitamin B12 deficiency anaemia,0,0
D52,叶酸盐缺乏性贫血,D50-D53,营养性贫血,D50-D89,血液及造血器官疾病,Folate deficiency anaemia,0,0
D53,其他营养性贫血,D50-D53,营养性贫血,D50-D89,血液及造血器官疾病,Other nutritional anaemias,0,0
D55,酶代谢紊乱性贫血,D55-D59,溶血性贫血,D50-D89,血液及造血器官疾病,Anaemia due to enzyme disorders,0,1
D56,地中海贫血,D55-D59,溶血性贫血,D50-D89,血液及造血器官疾病,Thalassaemia,0,1
D57,镰状细胞疾患,D55-D59,溶血性贫血,D50-D89,血液及造血器官疾病,Sickle-cell disorders,0,1
D58,其他遗传性溶血性贫血,D55-D59,溶血性贫血,D50-D89,血液及造血器官疾病,Other hereditary haemolytic anaemias,0,1
D59,后天性溶血性贫血,D55-D59,溶血性贫血,D50-D89,血液及造血器官疾病,Acquired haemolytic anaemia,0,1
D60,后天性纯红细胞再生障碍[幼红细胞减少症],D60-D64,再生障碍性及其他贫血,D50-D89,血液及造血器官疾病,Acquired pure red cell aplasia [erythroblastopenia],0,1
D61,其他再生障碍性贫血,D60-D64,再生障碍性及其他贫血,D50-D89,血液及造血器官疾病,Other aplastic anaemias,0,1
D62,急性出血后贫血,D60-D64,再生障碍性及其他贫血,D50-D89,血液及造血器官疾病,Acute posthaemorrhagic anaemia,0,0
D63,分类于他处的慢性疾病引起的贫血,D60-D64,再生障碍性及其他贫血,D50-D89,血液及造血器官疾病,Anaemia in chronic diseases classified elsewhere,0,1
D64,其他贫血,D60-D64,再生障碍性及其他贫血,D50-D89,血液及造血器官疾病,Other anaemias,0,2
D65,播散性血管内凝血[去纤维蛋白综合征],D65-D69,凝血缺陷、紫癜和其他出血性情况,D50-D89,血液及造血器官疾病,Disseminated intravascular coagulation [defibrination syndrome],0,1
D66,遗传性因子Ⅶ缺乏,D65-D69,凝血缺陷、紫癜和其他出血性情况,D50-D89,血液及造血器官疾病,Hereditary factor VIII deficiency,0,1
D67,遗传性因子lX缺乏,D65-D69,凝血缺陷、紫癜和其他出血性情况,D50-D89,血液及造血器官疾病,Hereditary factor IX deficiency,0,1
D68,其他凝血缺陷,D65-D69,凝血缺陷、紫癜和其他出血性情况,D50-D89,血液及造血器官疾病,Other coagulation defects,0,1
D69,紫癜和其他出血性情况,D65-D69,凝血缺陷、紫癜和其他出血性情况,D50-D89,血液及造血器官疾病,Purpura and other haemorrhagic conditions,0,2
D70,粒细胞缺乏,D70-D77,其他血液和造血器官疾病,D50-D89,血液及造血器官疾病,Agranulocytosis,0,1
D71,多形核中性粒细胞的功能紊乱,D70-D77,其他血液和造血器官疾病,D50-D89,血液及造血器官疾病,Functional disorders of polymorphonuclear neutrophils,0,1
D72,其他白细胞疾患,D70-D77,其他血液和造血器官疾病,D50-D89,血液及造血器官疾病,Other disorders of white blood cells,0,1
D73,脾疾病,D70-D77,其他血液和造血器官疾病,D50-D89,血液及造血器官疾病,Diseases of spleen,0,2
D74,高铁血红蛋白血症,D70-D77,其他血液和造血器官疾病,D50-D89,血液及造血器官疾病,Methaemoglobinaemia,0,0
D75,血液和造血器官的其他疾病,D70-D77,其他血液和造血器官疾病,D50-D89,血液及造血器官疾病,Other diseases of blood and blood-forming organs,0,2
D76,与淋巴网状组织和网状组织细胞系统的某些疾病,D70-D77,其他血液和造血器官疾病,D50-D89,血液及造血器官疾病,Certain diseases involving lymphoreticular tissue and reticulohistiocytic system,0,1
D77,分类于他处的疾病引起的血液和造血器官的其他疾患,D70-D77,其他血液和造血器官疾病,D50-D89,血液及造血器官疾病,Other disorders of blood and blood-forming organs in diseases classified elsewhere,0,1
D80,抗体缺陷为主的免疫缺陷,D80-D89,涉及免疫机制的某些疾患,D50-D89,血液及造血器官疾病,Immunodeficiency with predominantly antibody defects,0,1
D81,联合免疫缺陷,D80-D89,涉及免疫机制的某些疾患,D50-D89,血液及造血器官疾病,Combined immunodeficiencies,0,2
